Cell_ID	cell_types	week	Gene_num	Pre_Map_Reads	Aligned_Reads	MappingRate	pfc
GW16_PFC1_F1_sc2	Neurons	GW16	2585	1248273	912603	73.10%	PFC1
GW16_PFC1_F1_sc20	Neurons	GW16	1954	883104	566660	64.20%	PFC1
GW16_PFC1_F1_sc21	Neurons	GW16	1986	926447	636499	68.70%	PFC1
GW16_PFC1_F1_sc22	Neurons	GW16	2172	1022473	741707	72.50%	PFC1
GW16_PFC1_F1_sc23	Neurons	GW16	2969	270996	192012	70.90%	PFC1
GW16_PFC1_F1_sc24	Neurons	GW16	2648	1620373	1016411	62.70%	PFC1
GW16_PFC1_F1_sc3	Neurons	GW16	2508	489068	373789	76.40%	PFC1
GW16_PFC1_F1_sc4	Neurons	GW16	2691	1307331	986916	75.50%	PFC1
GW16_PFC1_F1_sc5	Neurons	GW16	3203	1858442	1432553	77.10%	PFC1
GW16_PFC1_F1_sc6	Neurons	GW16	2592	352947	228610	64.80%	PFC1
GW16_PFC1_F1_sc7	Neurons	GW16	2877	1499172	1074944	71.70%	PFC1
GW16_PFC1_F1_sc8	Neurons	GW16	2623	1304476	914166	70.10%	PFC1
GW16_PFC1_F1_sc9	Neurons	GW16	4140	3504537	2348930	67.00%	PFC1
GW16_PFC1_F2_sc1	Neurons	GW16	1585	745335	558313	74.90%	PFC1
GW16_PFC1_F2_sc10	Stem cells	GW16	3879	3533309	2292973	64.90%	PFC1
GW16_PFC1_F2_sc11	Neurons	GW16	2652	728319	431250	59.20%	PFC1
GW16_PFC1_F2_sc12	Neurons	GW16	2497	953915	765175	80.20%	PFC1
GW16_PFC1_F2_sc13	Neurons	GW16	2540	1372433	619330	45.10%	PFC1
GW16_PFC1_F2_sc15	Neurons	GW16	3109	1974624	1521910	77.10%	PFC1
GW16_PFC1_F2_sc16	Stem cells	GW16	2571	1021617	671767	65.80%	PFC1
GW16_PFC1_F2_sc17	Stem cells	GW16	3435	2422798	1763740	72.80%	PFC1
GW16_PFC1_F2_sc18	Neurons	GW16	2020	1351776	990270	73.30%	PFC1
GW16_PFC1_F2_sc19	Neurons	GW16	2942	2207545	1743295	79.00%	PFC1
GW16_PFC1_F2_sc2	GABAergic neurons	GW16	2017	954108	730714	76.60%	PFC1
GW16_PFC1_F2_sc20	Microglia	GW16	2800	1391800	859881	61.80%	PFC1
GW16_PFC1_F2_sc22	Neurons	GW16	1890	880540	634367	72.00%	PFC1
GW16_PFC1_F2_sc23	Neurons	GW16	2960	1534232	1186034	77.30%	PFC1
GW16_PFC1_F2_sc24	Microglia	GW16	2595	1605227	1040441	64.80%	PFC1
GW16_PFC1_F2_sc3	GABAergic neurons	GW16	2002	920750	492879	53.50%	PFC1
GW16_PFC1_F2_sc4	Stem cells	GW16	4028	2415650	1786474	74.00%	PFC1
GW16_PFC1_F2_sc5	Neurons	GW16	2264	574017	335147	58.40%	PFC1
GW16_PFC1_F2_sc6	GABAergic neurons	GW16	1973	163993	112338	68.50%	PFC1
GW16_PFC1_F2_sc7	Neurons	GW16	2045	883637	627945	71.10%	PFC1
GW16_PFC1_F2_sc8	Neurons	GW16	2340	405213	157682	38.90%	PFC1
GW16_PFC1_F2_sc9	GABAergic neurons	GW16	1749	654099	486119	74.30%	PFC1
GW16_PFC1_F3_sc1	Neurons	GW16	4415	5305262	3710151	69.90%	PFC1
GW16_PFC1_F3_sc10	Neurons	GW16	3186	2150878	1594146	74.10%	PFC1
GW16_PFC1_F3_sc11	Neurons	GW16	3215	818383	443292	54.20%	PFC1
GW16_PFC1_F3_sc12	Neurons	GW16	3653	1381309	672970	48.70%	PFC1
GW16_PFC1_F3_sc13	Neurons	GW16	3121	1782624	855551	48.00%	PFC1
GW16_PFC1_F3_sc14	Stem cells	GW16	3383	2366350	1616242	68.30%	PFC1
GW16_PFC1_F3_sc15	Neurons	GW16	3163	2445553	1427953	58.40%	PFC1
GW16_PFC1_F3_sc16	Stem cells	GW16	1043	46548	13893	29.80%	PFC1
GW16_PFC1_F3_sc17	Neurons	GW16	2549	1725553	1116041	64.70%	PFC1
GW16_PFC1_F3_sc18	Neurons	GW16	3342	1978628	1167126	59.00%	PFC1
GW16_PFC1_F3_sc19	Neurons	GW16	2866	1756252	1072379	61.10%	PFC1
GW16_PFC1_F3_sc2	Neurons	GW16	4433	4130216	2529372	61.20%	PFC1
GW16_PFC1_F3_sc20	Neurons	GW16	3027	1233894	806382	65.40%	PFC1
GW16_PFC1_F3_sc21	Neurons	GW16	2960	674557	372845	55.30%	PFC1
GW16_PFC1_F3_sc22	Neurons	GW16	3146	1260510	819654	65.00%	PFC1
GW16_PFC1_F3_sc23	Stem cells	GW16	2092	495246	306316	61.90%	PFC1
GW16_PFC1_F3_sc24	Neurons	GW16	1369	253761	101318	39.90%	PFC1
GW16_PFC1_F3_sc3	Neurons	GW16	5781	10352375	5642089	54.50%	PFC1
GW16_PFC1_F3_sc4	Microglia	GW16	4397	2223004	1098292	49.40%	PFC1
GW16_PFC1_F3_sc5	Neurons	GW16	2750	777584	479387	61.70%	PFC1
GW16_PFC1_F3_sc6	Neurons	GW16	2436	626727	241546	38.50%	PFC1
GW16_PFC1_F3_sc7	Neurons	GW16	3563	2354220	1374880	58.40%	PFC1
GW16_PFC1_F3_sc8	OPC	GW16	3870	871909	554212	63.60%	PFC1
GW16_PFC1_F3_sc9	Neurons	GW16	1819	831540	531240	63.90%	PFC1
GW16_PFC1_F4_sc1	Neurons	GW16	2254	916714	611197	66.70%	PFC1
GW16_PFC1_F4_sc10	Neurons	GW16	2366	808477	578006	71.50%	PFC1
GW16_PFC1_F4_sc11	Stem cells	GW16	2381	944570	731072	77.40%	PFC1
GW16_PFC1_F4_sc12	Stem cells	GW16	2994	898121	711171	79.20%	PFC1
GW16_PFC1_F4_sc13	Neurons	GW16	2723	353446	263772	74.60%	PFC1
GW16_PFC1_F4_sc14	Neurons	GW16	2303	821786	620351	75.50%	PFC1
GW16_PFC1_F4_sc15	Neurons	GW16	2145	686463	533609	77.70%	PFC1
GW16_PFC1_F4_sc16	Neurons	GW16	2267	795656	588602	74.00%	PFC1
GW16_PFC1_F4_sc17	Stem cells	GW16	3228	1824110	1375203	75.40%	PFC1
GW16_PFC1_F4_sc18	Neurons	GW16	1537	357919	245253	68.50%	PFC1
GW16_PFC1_F4_sc19	Neurons	GW16	2363	1083723	796498	73.50%	PFC1
GW16_PFC1_F4_sc2	Stem cells	GW16	3073	1163142	877213	75.40%	PFC1
GW16_PFC1_F4_sc20	Neurons	GW16	1615	288961	207492	71.80%	PFC1
GW16_PFC1_F4_sc21	Neurons	GW16	2103	765155	559486	73.10%	PFC1
GW16_PFC1_F4_sc22	Neurons	GW16	1617	806270	593638	73.60%	PFC1
GW16_PFC1_F4_sc23	GABAergic neurons	GW16	2144	873839	584042	66.80%	PFC1
GW16_PFC1_F4_sc24	Neurons	GW16	2350	1607876	905280	56.30%	PFC1
GW16_PFC1_F4_sc3	Neurons	GW16	4166	2271522	1600795	70.50%	PFC1
GW16_PFC1_F4_sc4	Neurons	GW16	2486	1090635	802513	73.60%	PFC1
GW16_PFC1_F4_sc5	Neurons	GW16	3124	2642905	1784098	67.50%	PFC1
GW16_PFC1_F4_sc6	Neurons	GW16	2385	350626	225091	64.20%	PFC1
GW16_PFC1_F4_sc7	Neurons	GW16	2715	1279140	921012	72.00%	PFC1
GW16_PFC1_F4_sc8	Stem cells	GW16	2834	910276	704810	77.40%	PFC1
GW16_PFC1_F4_sc9	Neurons	GW16	2276	755153	483745	64.10%	PFC1
GW16_PFC1_L1_sc1	Neurons	GW16	7260	25780792	15271674	59.20%	PFC1
GW16_PFC1_L1_sc10	Stem cells	GW16	3343	2589522	1666717	64.40%	PFC1
GW16_PFC1_L1_sc11	Neurons	GW16	2859	469344	308371	65.70%	PFC1
GW16_PFC1_L1_sc12	Neurons	GW16	2291	600933	433200	72.10%	PFC1
GW16_PFC1_L1_sc13	Neurons	GW16	2103	627086	343130	54.70%	PFC1
GW16_PFC1_L1_sc14	Neurons	GW16	2533	1189091	550703	46.30%	PFC1
GW16_PFC1_L1_sc15	Neurons	GW16	4906	6440709	3431262	53.30%	PFC1
GW16_PFC1_L1_sc16	Neurons	GW16	4136	3450210	2108891	61.10%	PFC1
GW16_PFC1_L1_sc17	Neurons	GW16	2977	1325427	1000164	75.50%	PFC1
GW16_PFC1_L1_sc18	Stem cells	GW16	4804	3567074	211211	5.90%	PFC1
GW16_PFC1_L1_sc19	OPC	GW16	2892	1324284	988000	74.60%	PFC1
GW16_PFC1_L1_sc2	Neurons	GW16	3159	1731078	1165608	67.30%	PFC1
GW16_PFC1_L1_sc20	Neurons	GW16	2659	614201	87638	14.30%	PFC1
GW16_PFC1_L1_sc21	Stem cells	GW16	4184	1076865	653500	60.70%	PFC1
GW16_PFC1_L1_sc22	Stem cells	GW16	3780	1963484	1465629	74.60%	PFC1
GW16_PFC1_L1_sc23	Neurons	GW16	2164	598663	408538	68.20%	PFC1
GW16_PFC1_L1_sc24	Neurons	GW16	4171	927193	573152	61.80%	PFC1
GW16_PFC1_L1_sc3	Stem cells	GW16	2863	910763	524691	57.60%	PFC1
GW16_PFC1_L1_sc4	Neurons	GW16	2239	693287	477158	68.80%	PFC1
GW16_PFC1_L1_sc5	Stem cells	GW16	3324	554825	392779	70.80%	PFC1
GW16_PFC1_L1_sc6	Neurons	GW16	2220	266242	203787	76.50%	PFC1
GW16_PFC1_L1_sc7	Stem cells	GW16	3136	740515	528644	71.40%	PFC1
GW16_PFC1_L1_sc8	Stem cells	GW16	3860	672987	445081	66.10%	PFC1
GW16_PFC1_L1_sc9	Stem cells	GW16	3397	1024351	744797	72.70%	PFC1
GW16_PFC1_L2_sc1	Neurons	GW16	3742	2926680	2106523	72.00%	PFC1
GW16_PFC1_L2_sc10	Neurons	GW16	3083	2170576	1393532	64.20%	PFC1
GW16_PFC1_L2_sc11	Neurons	GW16	3197	153717	95668	62.20%	PFC1
GW16_PFC1_L2_sc12	Neurons	GW16	2440	1192269	858279	72.00%	PFC1
GW16_PFC1_L2_sc13	Neurons	GW16	3298	1788379	1241487	69.40%	PFC1
GW16_PFC1_L2_sc14	GABAergic neurons	GW16	1019	177806	95756	53.90%	PFC1
GW16_PFC1_L2_sc15	Neurons	GW16	2406	819195	620010	75.70%	PFC1
GW16_PFC1_L2_sc16	GABAergic neurons	GW16	2154	482650	332161	68.80%	PFC1
GW16_PFC1_L2_sc2	Microglia	GW16	3848	791754	146055	18.40%	PFC1
GW16_PFC1_L2_sc3	Neurons	GW16	2298	699603	519819	74.30%	PFC1
GW16_PFC1_L2_sc4	Stem cells	GW16	3384	800782	649837	81.20%	PFC1
GW16_PFC1_L2_sc5	Neurons	GW16	2681	1168085	886920	75.90%	PFC1
GW16_PFC1_L2_sc6	Neurons	GW16	2623	1371537	1045879	76.30%	PFC1
GW16_PFC1_L2_sc7	Neurons	GW16	3005	1291245	849212	65.80%	PFC1
GW16_PFC1_L2_sc8	Neurons	GW16	2385	716684	489085	68.20%	PFC1
GW16_PFC1_L2_sc9	GABAergic neurons	GW16	5712	7515160	4799357	63.90%	PFC1
GW16_PFC1_L3_sc1	Neurons	GW16	5523	9890564	6115134	61.80%	PFC1
GW16_PFC1_L3_sc10	Stem cells	GW16	2392	323555	231442	71.50%	PFC1
GW16_PFC1_L3_sc11	Neurons	GW16	2733	2503900	1582988	63.20%	PFC1
GW16_PFC1_L3_sc12	Stem cells	GW16	3144	1910399	1342572	70.30%	PFC1
GW16_PFC1_L3_sc13	Neurons	GW16	1931	655041	474328	72.40%	PFC1
GW16_PFC1_L3_sc14	Neurons	GW16	2371	903802	645430	71.40%	PFC1
GW16_PFC1_L3_sc15	Stem cells	GW16	2716	1315903	933830	71.00%	PFC1
GW16_PFC1_L3_sc16	Neurons	GW16	2278	1387190	851302	61.40%	PFC1
GW16_PFC1_L3_sc17	Neurons	GW16	5931	10514530	6871969	65.40%	PFC1
GW16_PFC1_L3_sc18	Neurons	GW16	3494	2650057	1809412	68.30%	PFC1
GW16_PFC1_L3_sc19	Stem cells	GW16	5240	4429277	3078419	69.50%	PFC1
GW16_PFC1_L3_sc2	Neurons	GW16	3454	2110181	1495432	70.90%	PFC1
GW16_PFC1_L3_sc20	Neurons	GW16	5377	6649499	4584713	68.90%	PFC1
GW16_PFC1_L3_sc21	Neurons	GW16	4289	2669441	1895176	71.00%	PFC1
GW16_PFC1_L3_sc22	Neurons	GW16	3007	1421853	1015373	71.40%	PFC1
GW16_PFC1_L3_sc23	Stem cells	GW16	5066	1259576	858622	68.20%	PFC1
GW16_PFC1_L3_sc24	Neurons	GW16	3014	1363416	995078	73.00%	PFC1
GW16_PFC1_L3_sc3	Stem cells	GW16	4306	3616779	2259936	62.50%	PFC1
GW16_PFC1_L3_sc4	Neurons	GW16	4070	2890913	1825094	63.10%	PFC1
GW16_PFC1_L3_sc5	Stem cells	GW16	3643	2803775	2134102	76.10%	PFC1
GW16_PFC1_L3_sc6	Stem cells	GW16	5097	1588158	990281	62.40%	PFC1
GW16_PFC1_L3_sc7	Stem cells	GW16	5596	9649005	6336652	65.70%	PFC1
GW16_PFC1_L3_sc8	Neurons	GW16	2718	1493068	1097311	73.50%	PFC1
GW16_PFC1_L3_sc9	Stem cells	GW16	4466	2524865	1732351	68.60%	PFC1
GW16_PFC1_L4_sc1	OPC	GW16	3814	2137265	1555146	72.80%	PFC1
GW16_PFC1_L4_sc10	Neurons	GW16	3390	1819956	1261664	69.30%	PFC1
GW16_PFC1_L4_sc11	Neurons	GW16	3183	186437	109547	58.80%	PFC1
GW16_PFC1_L4_sc12	Stem cells	GW16	3844	2070551	1450006	70.00%	PFC1
GW16_PFC1_L4_sc13	Neurons	GW16	5023	4265005	3024401	70.90%	PFC1
GW16_PFC1_L4_sc14	Stem cells	GW16	6349	3893323	2809337	72.20%	PFC1
GW16_PFC1_L4_sc15	Neurons	GW16	4907	3335422	2362727	70.80%	PFC1
GW16_PFC1_L4_sc16	Neurons	GW16	5432	2090481	1496763	71.60%	PFC1
GW16_PFC1_L4_sc2	Neurons	GW16	3173	701014	62245	8.90%	PFC1
GW16_PFC1_L4_sc3	Neurons	GW16	2781	906155	681562	75.20%	PFC1
GW16_PFC1_L4_sc4	Stem cells	GW16	2467	478888	352615	73.60%	PFC1
GW16_PFC1_L4_sc5	Neurons	GW16	2539	803751	625133	77.80%	PFC1
GW16_PFC1_L4_sc6	Neurons	GW16	2561	877641	681418	77.60%	PFC1
GW16_PFC1_L4_sc7	Neurons	GW16	3991	2498465	1733408	69.40%	PFC1
GW16_PFC1_L4_sc8	Neurons	GW16	2109	198850	98562	49.60%	PFC1
GW16_PFC1_L4_sc9	Neurons	GW16	2932	1305178	911368	69.80%	PFC1
GW16_PFC1_VL1_sc1	Neurons	GW16	2990	1758133	1205812	68.60%	PFC1
GW16_PFC1_VL1_sc10	Neurons	GW16	2187	491926	368074	74.80%	PFC1
GW16_PFC1_VL1_sc11	OPC	GW16	1307	233806	172717	73.90%	PFC1
GW16_PFC1_VL1_sc12	Neurons	GW16	1530	871178	644224	73.90%	PFC1
GW16_PFC1_VL1_sc13	GABAergic neurons	GW16	1238	513858	399866	77.80%	PFC1
GW16_PFC1_VL1_sc14	Neurons	GW16	2181	1101724	881484	80.00%	PFC1
GW16_PFC1_VL1_sc15	Stem cells	GW16	2700	1789572	1422541	79.50%	PFC1
GW16_PFC1_VL1_sc16	Neurons	GW16	2017	1101313	770314	69.90%	PFC1
GW16_PFC1_VL1_sc17	Neurons	GW16	2209	1333914	1022209	76.60%	PFC1
GW16_PFC1_VL1_sc18	Neurons	GW16	2929	1930944	1509108	78.20%	PFC1
GW16_PFC1_VL1_sc19	Neurons	GW16	2326	951829	625917	65.80%	PFC1
GW16_PFC1_VL1_sc2	GABAergic neurons	GW16	2050	428213	268691	62.70%	PFC1
GW16_PFC1_VL1_sc20	Neurons	GW16	2144	1342041	1034152	77.10%	PFC1
GW16_PFC1_VL1_sc21	Neurons	GW16	2192	1272190	999024	78.50%	PFC1
GW16_PFC1_VL1_sc22	Stem cells	GW16	2988	1893084	1469103	77.60%	PFC1
GW16_PFC1_VL1_sc23	Neurons	GW16	2907	253780	172358	67.90%	PFC1
GW16_PFC1_VL1_sc24	Neurons	GW16	1411	548405	417255	76.10%	PFC1
GW16_PFC1_VL1_sc3	Microglia	GW16	2073	612827	425070	69.40%	PFC1
GW16_PFC1_VL1_sc4	Stem cells	GW16	3519	3823619	2676923	70.00%	PFC1
GW16_PFC1_VL1_sc5	GABAergic neurons	GW16	2839	2643848	1835421	69.40%	PFC1
GW16_PFC1_VL1_sc6	Neurons	GW16	2682	540496	291726	54.00%	PFC1
GW16_PFC1_VL1_sc7	Neurons	GW16	2752	1537875	1131007	73.50%	PFC1
GW16_PFC1_VL1_sc8	Neurons	GW16	2534	2013579	1402312	69.60%	PFC1
GW16_PFC1_VL1_sc9	Neurons	GW16	2178	812069	572063	70.40%	PFC1
GW16_PFC1_VL2_sc1	GABAergic neurons	GW16	2308	647238	429153	66.30%	PFC1
GW16_PFC1_VL2_sc10	GABAergic neurons	GW16	1603	204722	148105	72.30%	PFC1
GW16_PFC1_VL2_sc12	GABAergic neurons	GW16	1722	451171	334803	74.20%	PFC1
GW16_PFC1_VL2_sc13	Stem cells	GW16	1300	315553	239034	75.80%	PFC1
GW16_PFC1_VL2_sc14	Neurons	GW16	2602	420130	302581	72.00%	PFC1
GW16_PFC1_VL2_sc15	GABAergic neurons	GW16	2455	319972	222108	69.40%	PFC1
GW16_PFC1_VL2_sc16	Neurons	GW16	2397	807544	537135	66.50%	PFC1
GW16_PFC1_VL2_sc17	Neurons	GW16	3190	1984197	1362808	68.70%	PFC1
GW16_PFC1_VL2_sc18	Neurons	GW16	2697	1142918	811169	71.00%	PFC1
GW16_PFC1_VL2_sc19	GABAergic neurons	GW16	2527	960185	599246	62.40%	PFC1
GW16_PFC1_VL2_sc2	OPC	GW16	3006	1152790	863510	74.90%	PFC1
GW16_PFC1_VL2_sc20	Neurons	GW16	2698	1404751	968102	68.90%	PFC1
GW16_PFC1_VL2_sc21	Neurons	GW16	2909	1124841	729112	64.80%	PFC1
GW16_PFC1_VL2_sc22	Neurons	GW16	2404	1090289	670396	61.50%	PFC1
GW16_PFC1_VL2_sc23	Neurons	GW16	3340	520883	263049	50.50%	PFC1
GW16_PFC1_VL2_sc24	GABAergic neurons	GW16	1613	325015	236261	72.70%	PFC1
GW16_PFC1_VL2_sc3	Neurons	GW16	2215	604113	457799	75.80%	PFC1
GW16_PFC1_VL2_sc4	GABAergic neurons	GW16	2000	594867	380877	64.00%	PFC1
GW16_PFC1_VL2_sc5	Neurons	GW16	2486	1047379	714841	68.30%	PFC1
GW16_PFC1_VL2_sc6	Stem cells	GW16	2220	319778	203895	63.80%	PFC1
GW16_PFC1_VL2_sc7	Neurons	GW16	2634	1712949	992162	57.90%	PFC1
GW16_PFC1_VL2_sc8	Neurons	GW16	2093	647638	466921	72.10%	PFC1
GW16_PFC1_VL2_sc9	Stem cells	GW16	2553	691795	450401	65.10%	PFC1
GW16_PFC1_VL3_sc1	Neurons	GW16	6325	11705718	7677285	65.60%	PFC1
GW16_PFC1_VL3_sc10	Neurons	GW16	3130	2532970	1446279	57.10%	PFC1
GW16_PFC1_VL3_sc11	Neurons	GW16	3441	697400	422382	60.60%	PFC1
GW16_PFC1_VL3_sc12	Stem cells	GW16	2810	1277265	820609	64.20%	PFC1
GW16_PFC1_VL3_sc13	Neurons	GW16	2714	1501855	763038	50.80%	PFC1
GW16_PFC1_VL3_sc14	Neurons	GW16	2199	569511	372598	65.40%	PFC1
GW16_PFC1_VL3_sc15	Neurons	GW16	3004	2581409	1107720	42.90%	PFC1
GW16_PFC1_VL3_sc16	Neurons	GW16	4484	2501179	1150852	46.00%	PFC1
GW16_PFC1_VL3_sc2	Neurons	GW16	3538	1013028	181791	17.90%	PFC1
GW16_PFC1_VL3_sc3	Neurons	GW16	4036	1990312	1424093	71.60%	PFC1
GW16_PFC1_VL3_sc4	Neurons	GW16	6905	7019184	4707517	67.10%	PFC1
GW16_PFC1_VL3_sc5	Neurons	GW16	6558	11519152	7598646	66.00%	PFC1
GW16_PFC1_VL3_sc6	Neurons	GW16	3761	3223458	2142609	66.50%	PFC1
GW16_PFC1_VL3_sc7	Neurons	GW16	4397	3310546	2151509	65.00%	PFC1
GW16_PFC1_VL3_sc8	Neurons	GW16	4901	3299920	2050859	62.10%	PFC1
GW16_PFC1_VL3_sc9	Neurons	GW16	2963	1468069	962635	65.60%	PFC1
GW16_PFC1_VL4_sc1	Neurons	GW16	2802	1092960	828010	75.80%	PFC1
GW16_PFC1_VL4_sc10	GABAergic neurons	GW16	1452	511586	383687	75.00%	PFC1
GW16_PFC1_VL4_sc11	Neurons	GW16	2632	296185	166090	56.10%	PFC1
GW16_PFC1_VL4_sc12	Stem cells	GW16	2921	969024	764208	78.90%	PFC1
GW16_PFC1_VL4_sc13	Neurons	GW16	2966	1310304	906971	69.20%	PFC1
GW16_PFC1_VL4_sc14	Neurons	GW16	2288	462777	367963	79.50%	PFC1
GW16_PFC1_VL4_sc15	Stem cells	GW16	2420	683330	546533	80.00%	PFC1
GW16_PFC1_VL4_sc16	Stem cells	GW16	2746	666143	490009	73.60%	PFC1
GW16_PFC1_VL4_sc2	Microglia	GW16	3259	1016932	238164	23.40%	PFC1
GW16_PFC1_VL4_sc4	Neurons	GW16	2612	477106	380297	79.70%	PFC1
GW16_PFC1_VL4_sc5	Neurons	GW16	2284	801730	646328	80.60%	PFC1
GW16_PFC1_VL4_sc6	Neurons	GW16	2564	1156571	879328	76.00%	PFC1
GW16_PFC1_VL4_sc7	Neurons	GW16	2616	1071651	753564	70.30%	PFC1
GW16_PFC1_VL4_sc8	Neurons	GW16	2285	590085	450316	76.30%	PFC1
GW16_PFC1_VL4_sc9	Neurons	GW16	2297	712344	532978	74.80%	PFC1
GW19_PFC1_sc1	Neurons	GW19	2321	1158242	883135	76.20%	PFC1
GW19_PFC1_sc10	GABAergic neurons	GW19	2906	536419	361014	67.30%	PFC1
GW19_PFC1_sc100	Neurons	GW19	3342	772416	539987	69.90%	PFC1
GW19_PFC1_sc101	Neurons	GW19	2033	691924	505266	73.00%	PFC1
GW19_PFC1_sc102	Neurons	GW19	2612	1046199	736354	70.40%	PFC1
GW19_PFC1_sc103	Neurons	GW19	2479	976538	723034	74.00%	PFC1
GW19_PFC1_sc104	Neurons	GW19	2034	965377	566190	58.60%	PFC1
GW19_PFC1_sc105	Astrocytes	GW19	3514	1793657	1439626	80.30%	PFC1
GW19_PFC1_sc106	Neurons	GW19	2182	1314717	770533	58.60%	PFC1
GW19_PFC1_sc107	Neurons	GW19	2780	1922263	1211936	63.00%	PFC1
GW19_PFC1_sc108	GABAergic neurons	GW19	1551	454906	306162	67.30%	PFC1
GW19_PFC1_sc109	Neurons	GW19	2043	866029	575719	66.50%	PFC1
GW19_PFC1_sc11	GABAergic neurons	GW19	1409	430215	298232	69.30%	PFC1
GW19_PFC1_sc110	Neurons	GW19	1890	508519	243937	48.00%	PFC1
GW19_PFC1_sc111	Neurons	GW19	2453	1003832	767187	76.40%	PFC1
GW19_PFC1_sc112	GABAergic neurons	GW19	1678	464615	342833	73.80%	PFC1
GW19_PFC1_sc113	Neurons	GW19	2098	688585	492624	71.50%	PFC1
GW19_PFC1_sc114	Neurons	GW19	1906	89212	41286	46.30%	PFC1
GW19_PFC1_sc115	Neurons	GW19	2060	812991	547437	67.30%	PFC1
GW19_PFC1_sc116	Neurons	GW19	2418	865647	636422	73.50%	PFC1
GW19_PFC1_sc117	Neurons	GW19	1346	148187	16586	11.20%	PFC1
GW19_PFC1_sc118	Neurons	GW19	1374	305001	215928	70.80%	PFC1
GW19_PFC1_sc119	Neurons	GW19	1962	230233	155979	67.70%	PFC1
GW19_PFC1_sc12	Neurons	GW19	2293	462641	361413	78.10%	PFC1
GW19_PFC1_sc120	OPC	GW19	2433	1059837	669100	63.10%	PFC1
GW19_PFC1_sc13	Neurons	GW19	1869	684621	530262	77.50%	PFC1
GW19_PFC1_sc14	Neurons	GW19	2170	911617	671492	73.70%	PFC1
GW19_PFC1_sc15	Astrocytes	GW19	3497	597004	389694	65.30%	PFC1
GW19_PFC1_sc16	GABAergic neurons	GW19	1613	513273	379193	73.90%	PFC1
GW19_PFC1_sc17	GABAergic neurons	GW19	1708	529167	417063	78.80%	PFC1
GW19_PFC1_sc18	Neurons	GW19	2898	895051	689114	77.00%	PFC1
GW19_PFC1_sc19	Neurons	GW19	1792	622863	498873	80.10%	PFC1
GW19_PFC1_sc2	GABAergic neurons	GW19	1670	625449	390604	62.50%	PFC1
GW19_PFC1_sc20	Neurons	GW19	3607	1876467	1495251	79.70%	PFC1
GW19_PFC1_sc21	Neurons	GW19	2388	895671	656673	73.30%	PFC1
GW19_PFC1_sc22	OPC	GW19	2359	1072539	677533	63.20%	PFC1
GW19_PFC1_sc23	OPC	GW19	3106	1547565	1209158	78.10%	PFC1
GW19_PFC1_sc24	Neurons	GW19	2000	1116718	801579	71.80%	PFC1
GW19_PFC1_sc25	Neurons	GW19	2846	2054488	1413170	68.80%	PFC1
GW19_PFC1_sc26	Astrocytes	GW19	3754	2202992	1805321	81.90%	PFC1
GW19_PFC1_sc27	Neurons	GW19	2115	785022	556766	70.90%	PFC1
GW19_PFC1_sc28	Neurons	GW19	2664	561731	272324	48.50%	PFC1
GW19_PFC1_sc29	Neurons	GW19	2740	1045168	774180	74.10%	PFC1
GW19_PFC1_sc3	Stem cells	GW19	2494	619556	419359	67.70%	PFC1
GW19_PFC1_sc30	GABAergic neurons	GW19	1902	607644	474591	78.10%	PFC1
GW19_PFC1_sc31	Neurons	GW19	2206	887983	665009	74.90%	PFC1
GW19_PFC1_sc32	GABAergic neurons	GW19	1998	119376	46882	39.30%	PFC1
GW19_PFC1_sc33	Neurons	GW19	2220	873887	605726	69.30%	PFC1
GW19_PFC1_sc34	Neurons	GW19	2601	997979	713654	71.50%	PFC1
GW19_PFC1_sc35	Neurons	GW19	2666	5218365	75616	1.40%	PFC1
GW19_PFC1_sc36	Neurons	GW19	2069	682443	525976	77.10%	PFC1
GW19_PFC1_sc37	GABAergic neurons	GW19	1776	360038	243330	67.60%	PFC1
GW19_PFC1_sc38	Neurons	GW19	2591	1591730	1149249	72.20%	PFC1
GW19_PFC1_sc39	Astrocytes	GW19	3479	99905	46651	46.70%	PFC1
GW19_PFC1_sc4	OPC	GW19	2570	907166	672444	74.10%	PFC1
GW19_PFC1_sc40	GABAergic neurons	GW19	2326	54616	21445	39.30%	PFC1
GW19_PFC1_sc41	Neurons	GW19	2290	1079897	830650	76.90%	PFC1
GW19_PFC1_sc42	Neurons	GW19	2865	1312422	1082082	82.40%	PFC1
GW19_PFC1_sc43	Neurons	GW19	3026	1549535	1184071	76.40%	PFC1
GW19_PFC1_sc44	Neurons	GW19	1963	832864	601719	72.20%	PFC1
GW19_PFC1_sc45	Neurons	GW19	2026	705552	449481	63.70%	PFC1
GW19_PFC1_sc46	Neurons	GW19	2033	808040	610733	75.60%	PFC1
GW19_PFC1_sc47	Stem cells	GW19	1374	189028	121166	64.10%	PFC1
GW19_PFC1_sc48	Microglia	GW19	2242	1516403	986336	65.00%	PFC1
GW19_PFC1_sc49	Stem cells	GW19	3852	6540966	2934153	44.90%	PFC1
GW19_PFC1_sc5	GABAergic neurons	GW19	1788	191468	124332	64.90%	PFC1
GW19_PFC1_sc50	Neurons	GW19	2135	1519361	1024407	67.40%	PFC1
GW19_PFC1_sc51	GABAergic neurons	GW19	1546	822187	615434	74.90%	PFC1
GW19_PFC1_sc52	Neurons	GW19	2075	844500	647130	76.60%	PFC1
